startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,distributionchannel,userlanguage,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q16,q17,q18,participantid,assignmentid,projectid,cond,partition
"9/11/24 10:13","9/11/24 10:15","0","794","100","105","1","9/11/24 10:15","R_7pzgzp5z4Uh7XW0","","","","","anonymous","EN","","2","","","","","","","2.5","","","","1","43","","B83F1D4CA59E44099B98E4390111F0FD","73b1391b-e44d-42bd-8530-23b333cece52","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:15","0","559","100","47","1","9/11/24 10:15","R_7IETQggIIab4fx7","","","","","anonymous","EN","","2","","","","","","","2","","","","1","46","","6595CE9F883840DEB90CD51D36DD59F3","cd648cd0-a616-43c1-ac2d-9d6bcfa05221","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:15","0","417","100","101","1","9/11/24 10:15","R_1iUq9PTGbLbCcJr","","","","","anonymous","EN","5","","","","","","5","","","","","","2","33","","2F9ECA9679C74ECB8A27778911EFEDF7","52ba9cc5-e5b8-4c7d-ad81-2ce112d60a0b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:15","0","510","100","76","1","9/11/24 10:15","R_5I407jesdPqqTfP","","","","","anonymous","EN","","3","","","","","","","","3","","","1","33","","9A86A88B229145CA9943EAA00F48703F","b1de617f-7df4-44b6-9210-ec9cf89c06e4","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:15","0","336","100","57","1","9/11/24 10:15","R_6e51ERGezb4vjy8","","","","","anonymous","EN","5","","","","","","5","","","","","","2","30","","27D95FA1391B4105B4C0CED239BB9BEF","89ff37e4-eeb0-4cd8-88b3-b7b5b46b2b43","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:15","0","186","100","76","1","9/11/24 10:15","R_7N2gqz7ZBIRdRME","","","","","anonymous","EN","1","","0","","","","","","","","","","1","61","","31D4175571A14F4E84BF88D248E92969","94477f26-54de-45a6-9d1a-4610f2a1fa06","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:15","0","399","100","193","1","9/11/24 10:15","R_6IQtkJ2WzHEfUTG","","","","","anonymous","EN","","1","","","","","","121","","","","","1","26","I HAVE NO QUESTIONS AND SUGGGESTIONS","94925157DB024A38A7295DDA0CB1DE84","b294423f-ec74-4d48-bc19-c3b661da90cf","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:15","0","736","100","34","1","9/11/24 10:15","R_3YIKA8cYTYMaiXf","","","","","anonymous","EN","5","","","","","","5","","","","","","1","46","","353388E939874B9583584FB9CBEAC8DF","326a279d-6832-40c9-adb9-384caf133241","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:15","0","146","100","28","1","9/11/24 10:15","R_1HlSHug0n8nhbMt","","","","","anonymous","EN","","1","","","","","","1.5","","","","","2","36","","D843F61A840B45D0A66B178DBA39F097","1debcf9c-bcd8-4fc1-a5d2-91c1a74c25b5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:09","9/11/24 10:15","0","648","100","375","1","9/11/24 10:15","R_8VwsCKA9l5kbw56","","","","","anonymous","EN","5","","","","","","5","","","","","","1","27","","F098F2E992F04EA5B2A58C34C52C8CB5","9382dc49-adb0-46a1-a810-14b2b512eaef","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:15","0","533","100","103","1","9/11/24 10:15","R_1sSawWCuyAZKLFS","","","","","anonymous","EN","","1","","","","","","0","","","","","1","20","","89D5A00D17D6405BBF8119863309FF25","9d4c204e-05f8-4b15-b0ec-b00bf12403b2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:15","0","526","100","38","1","9/11/24 10:15","R_10N1zKCZ36aG0cc","","","","","anonymous","EN","","5","","","","","","","","","","5","1","31","none","10F9EB571E8F4893B63292EDAB04F3A0","b405972a-0c22-41db-af19-e6cc2c5f245f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:15","0","448","100","138","1","9/11/24 10:15","R_7FlG9EUbmUe1unI","","","","","anonymous","EN","2","","","0.99","","","","","","","","","2","25","it was good","D90ABEAF0BBA4303BA81ECC8D26AC93B","21e027eb-c5b3-4a3e-8bd7-8c12a3323e3e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:15","0","200","100","25","1","9/11/24 10:15","R_7ee7yaR4JFtVag8","","","","","anonymous","EN","","5","","","","","","","","","","5","2","37","","64E8F24F00DE45DB99D4530674BA774E","22671d5c-78de-4cad-afe9-f05711bf6a94","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:15","0","47","100","32","1","9/11/24 10:15","R_5Q3LlgCwtvjIGks","","","","","anonymous","EN","3","","","","1.25","","","","","","","","1","38","","D67E4A7253E34596A21985B395E18907","33861e4a-103b-4995-91e5-5d66d4ea4d8c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:15","0","337","100","55","1","9/11/24 10:15","R_1MmNLU8GQCpii2H","","","","","anonymous","EN","2","","","0.77","","","","","","","","","1","32","","09BF679FAC194256BF81B866DB38FEA9","31218a6d-428e-4e25-ab6a-0f9fcd49e60c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:15","0","443","100","44","1","9/11/24 10:15","R_88CClcRblSIjt3X","","","","","anonymous","EN","","3","","","","","","","","3.5","","","1","21","","C2BB83705FD641F694C96A0620ECE63D","9e179c33-e2a9-4abc-8433-a3ba98b8f109","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:15","0","730","100","75","1","9/11/24 10:15","R_8vhTy1jTjeDoUoK","","","","","anonymous","EN","5","","","","","","5","","","","","","1","41","","5829B0CE0DAD40D49CBA135908547F6D","f30695bd-90cc-4d10-944c-5e64771d2434","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:15","0","456","100","100","1","9/11/24 10:15","R_5oXwAwhMikT9ktJ","","","","","anonymous","EN","5","","","","","","5","","","","","","2","46","","07D838CAE24F4120B4DBCCF8D142DCD8","836921d3-05d7-4073-ac27-bbf1de554c43","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:15","0","219","100","153","1","9/11/24 10:15","R_73dyfYJ1PzMwQtD","","","","","anonymous","EN","","5","","","","","","","","","","5","2","56","","37BDF4B0ADDD4C58904253275A50650D","f2f805ea-1748-49a7-9ee2-a77b6cfa4e45","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:15","0","320","100","53","1","9/11/24 10:15","R_7s7cH0l6qiXYKd7","","","","","anonymous","EN","5","","","","","","5","","","","","","2","47","","998DC8E98EC14211B82D53C27F55DF93","9ce03ebb-6434-4967-8554-b98d8a182b4b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:15","0","162","100","91","1","9/11/24 10:15","R_5JD5CWGNgGRxsLT","","","","","anonymous","EN","5","","","","","","5","","","","","","2","45","","A2243BDA2F7746DAA622C12DC04CF070","fc0edc9e-4a52-4f4f-91af-a459ad4cdbf0","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:15","0","728","100","61","1","9/11/24 10:15","R_2cSn5VPTief4Vzz","","","","","anonymous","EN","","5","","","","","","","","","","5","1","62","","D7DA4FCC58F14B40BA2115314BC1104A","3e02babf-81f6-4b04-ba5c-2c4f2d47cec2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:15","0","710","100","139","1","9/11/24 10:15","R_8USNQ3pvZb5yFu9","","","","","anonymous","EN","","5","","","","","","","","","","10","1","36","","3A3B41A0975E4EBA87805E36EF482D29","1229575d-4ec2-451c-9cdb-29ee3c2c1c18","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:15","0","398","100","153","1","9/11/24 10:15","R_7lPevIN6fksOrbb","","","","","anonymous","EN","1","","0.1","","","","","","","","","","1","27","no","36ACB6D84BE74CE08E04C6D1234CD2BB","b3399d0c-8024-4922-bae9-49752f30e998","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:15","0","114","100","144","1","9/11/24 10:15","R_6HviKur7ReC7IQi","","","","","anonymous","EN","2","","","0.66","","","","","","","","","1","34","No","8F8C3E8D30674E919D6FEE72118FF8F1","5f31a03e-52ca-470c-b5a2-428b0329ebc6","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:09","9/11/24 10:15","0","273","100","402","1","9/11/24 10:15","R_1eBkdffbokCYWd3","","","","","anonymous","EN","5","","","","","","2","","","","","","1","32","None","9C94158C27524902B31BA4433DE6DBE5","34d7bd57-68bf-46b0-a961-9fb515a3c3ce","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:15","0","123","100","57","1","9/11/24 10:15","R_5k63Hjx0QqXy7SQ","","","","","anonymous","EN","3","","","","1","","","","","","","","1","56","","A4134DD3793E40539C0789BB257E8EB1","996ac58b-7031-4d54-87fc-7a5a0d9ca087","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:15","0","770","100","50","1","9/11/24 10:15","R_7mdSi2AJZuw3ylt","","","","","anonymous","EN","","4","","","","","","","","","4","","2","29","","F37EF263EF8744D7BADBF145AAAA9037","753a76f5-7764-47ce-8051-7fcfd11c1fc3","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:15","0","325","100","57","1","9/11/24 10:15","R_70hFO2Kn5e8mn1E","","","","","anonymous","EN","","5","","","","","","","","","","5","2","55","","9AC12790718A444B85754A67500EB2D9","f85c4d03-666e-491f-9440-acff59d9135e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:15","0","49","100","44","1","9/11/24 10:15","R_3C8VTh3YwarC6y7","","","","","anonymous","EN","3","","","","1.25","","","","","","","","2","29","","CCAE55BD0FA14D3BBD03CD4DBC761141","18f554fa-7d2a-479e-9cae-45463f58553e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:15","0","734","100","83","1","9/11/24 10:15","R_3hcDn9rxQPNxfRv","","","","","anonymous","EN","","2","","","","","","","2.5","","","","2","35","it was good","E0D2ACE010FA4C72BDD33C9925A77921","9ebc5143-11e2-4606-9e7b-4bfd2da517af","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:15","0","512","100","68","1","9/11/24 10:15","R_5Gr20ojcB2e8JN6","","","","","anonymous","EN","","2","","","","","","","2.99","","","","1","40","","DBA4CB4A17704560B38AB1120CF7ED99","6102d357-aa24-4915-8805-fb1e8a7abba8","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","62","100","46","1","9/11/24 10:16","R_6dDJVDjLlxBTfEs","","","","","anonymous","EN","4","","","","","1.99","","","","","","","2","30","","0C957C6024B8411186541E553778689E","e04759c3-b546-4110-8fea-57d3ac2b3242","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:16","0","368","100","102","1","9/11/24 10:16","R_1CJHnmT9CKPQzl8","","","","","anonymous","EN","5","","","","","","5","","","","","","1","27","","C0972E6BC62B41DA9EDF4FCAEC85B11F","5af09acd-5790-4242-ae97-8d71676c4d0a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","85","100","54","1","9/11/24 10:16","R_5RkxvzQwifxHdgB","","","","","anonymous","EN","5","","","","","","5","","","","","","1","35","","947C808FC6CA4A2AB1EC0B103B864097","0356f16f-f927-462c-9c8e-6078ac9e1d1b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","431","100","35","1","9/11/24 10:16","R_6QVXJEgJp0Vtu0C","","","","","anonymous","EN","","5","","","","","","","","","","5","1","54","","00368FE41FA9483EB74E5EF60888EC3B","b2b00110-541d-4741-95d3-85c1240fe16e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","686","100","55","1","9/11/24 10:16","R_3PiAAz0s1N77KBp","","","","","anonymous","EN","","4","","","","","","","","","4","","2","72","","5E2B9F78CC234959823388FE0E7378F0","4f778fdc-f609-4010-881f-730d16608c63","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:07","9/11/24 10:16","0","34","100","520","1","9/11/24 10:16","R_3FPBYHlmPQx0kWg","","","","","anonymous","EN","1","","0.49","","","","","","","","","","2","35","","658AC4AFE05B42FCBDB8CB388F8173EE","cd967987-aac8-4253-85cf-ce499b46cf10","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:16","0","27","100","77","1","9/11/24 10:16","R_3PCfoKIh7ybLEsI","","","","","anonymous","EN","","5","","","","","","","","","","5","1","35","N/A","7562090826794EC6B3579FE82BA43031","2b18c29b-0242-47f8-af62-4b49bd24be8c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","778","100","35","1","9/11/24 10:16","R_73rnHoiBJKFQDry","","","","","anonymous","EN","1","","0","","","","","","","","","","1","28","","2B658353038742468A905DC7B1F05133","a12f24b5-6ae4-4f2a-9d2f-739b4575d4f8","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","664","100","43","1","9/11/24 10:16","R_7luUTiAR0e7tm62","","","","","anonymous","EN","","5","","","","","","","","","","5","1","39","","BEA56FC9FF774E11A4328B2B1375983D","4002acde-d68b-42be-b4fc-eb1e2d955cbd","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","492","100","35","1","9/11/24 10:16","R_6dAVOk0EvSEMOdo","","","","","anonymous","EN","","5","","","","","","","","","","5","1","47","","B78CC999DC4142FDB88FE71548108249","93219f76-cdc4-41d7-8ca0-5ec0d9739116","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:16","0","255","100","120","1","9/11/24 10:16","R_3Gvt0cFgYYjhqv4","","","","","anonymous","EN","","1","","","","","","0","","","","","2","45","","D04F6CB04CD04617BC6683C605093ECB","8719ac8f-de7e-4d79-8840-47bf00de3803","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:16","0","478","100","81","1","9/11/24 10:16","R_130ShvaxfuqD9Lk","","","","","anonymous","EN","","1","","","","","","0","","","","","2","43","","CB2933E6E84D47F6B2A532DD5FDD3640","fe5932d4-95ff-4b2f-8225-fec994d4df64","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","43","100","39","1","9/11/24 10:16","R_7R2guyD5SGwDJte","","","","","anonymous","EN","5","","","","","","3","","","","","","2","33","","304A9679C6CC41BDAA8957B0878335B1","2c69b2e0-f1c0-41d8-a450-9b4804d68a10","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","604","100","40","1","9/11/24 10:16","R_6FenyuDwO9UPA39","","","","","anonymous","EN","5","","","","","","5","","","","","","2","37","","E7B1D83A6ED3454C86E0CE9CFFFC043C","641b0542-bd5b-4e1b-8176-5505cd22c906","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","712","100","48","1","9/11/24 10:16","R_20ggWjE35u8QW7n","","","","","anonymous","EN","","5","","","","","","","","","","5","1","19","Nope.","BCAF07BE8E59476592BA314DB54D66A2","b1ef7d1c-c881-48fc-98c3-3d08dd4056d7","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","658","100","51","1","9/11/24 10:16","R_3Y99PBgOgzHbj64","","","","","anonymous","EN","","5","","","","","","","","","","5","1","32","","AF490B61965E48C18F2E6FA04077A84D","35e60b66-8821-4ee3-89a9-c1c671758b43","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","457","100","47","1","9/11/24 10:16","R_6EcWv7SE8xYRvdG","","","","","anonymous","EN","1","","0","","","","","","","","","","1","43","","5B19A0D6CF254555AABE10DFE33FE90D","919017a3-b716-4863-a41b-3153f35b8314","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","74","100","31","1","9/11/24 10:16","R_5g887GXHmSqlu8I","","","","","anonymous","EN","","3","","","","","","","","3","","","1","50","","ACFFBFA6001540D085E3C491C0AABB15","84910962-791a-43c7-b143-cab3f4b29a36","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","339","100","73","1","9/11/24 10:16","R_5BVCN1ffaRIXe42","","","","","anonymous","EN","5","","","","","","3","","","","","","2","59","","936BC561781C41248F8C5119B048626C","ce91357d-db82-4f3a-8f73-9233254df99f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","768","100","39","1","9/11/24 10:16","R_5L51Qya9TimFZX3","","","","","anonymous","EN","5","","","","","","5","","","","","","2","54","","5B8DEE0A257A43AEBC98801261E06A7D","81200e88-48ef-4c64-b9ae-47cfe1528e2b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","681","100","76","1","9/11/24 10:16","R_3HnaQ5NY6H4rn21","","","","","anonymous","EN","5","","","","","","5","","","","","","2","31","","66C79932EC414CBA86F0BDD4898E06B8","4e4a4e99-f785-402b-bbc1-aa99d2c3c35c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","577","100","27","1","9/11/24 10:16","R_7gTLDHN3HmBYDY2","","","","","anonymous","EN","1","","0","","","","","","","","","","1","30","","CA714E7531B142E0912788F616A2D216","8fa73d64-5891-4479-9d02-95adb2963d8f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:16","0","299","100","272","1","9/11/24 10:16","R_3o8gPQ2xI9pU1kQ","","","","","anonymous","EN","3","","","","1.25","","","","","","","","1","39","n/a","089D1D1E3AB24456A15FE65A0F644445","1805d3e5-6f16-4d98-9f47-665141967daf","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","379","100","69","1","9/11/24 10:16","R_7pbhuOFqksnQylw","","","","","anonymous","EN","5","","","","","","4","","","","","","2","36","","538B2A9A248A4C0389FF216BFB4E2735","585daf9b-196c-4079-bfd6-0a073ca49da6","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","458","100","78","1","9/11/24 10:16","R_5Z8Hv8H6tLMOqGJ","","","","","anonymous","EN","","2","","","","","","","2","","","","1","33","","D540209EC84C4917B24E50DAE122B2C0","7bf5545b-4395-4e8a-b645-6f5c9df8909c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","797","100","81","1","9/11/24 10:16","R_7ferLT0N4WYjeK8","","","","","anonymous","EN","2","","","0.75","","","","","","","","","1","59","","79462987E07B4569998A0A5A882D1B98","abaf3005-b80f-4e2f-b45c-117271a775b8","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","237","100","47","1","9/11/24 10:16","R_7kbHWu9QMfOUVXu","","","","","anonymous","EN","","4","","","","","","","","","4.99","","2","18","","6185A5B294764825BBB7B979E6C74FFD","091056a5-0fe0-4abc-aebd-da4c4637672a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:16","0","698","100","159","1","9/11/24 10:16","R_74jTnnzrA1jISrx","","","","","anonymous","EN","","4","","","","","","","","","4.99","","2","49","I wanted to be fair with the money and give at least half.","90A37560318749458F8EA39935DC367F","dd8f22b6-3ea5-4231-b10c-bf4f4d4592c4","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:16","0","360","100","176","1","9/11/24 10:16","R_5951zMq67dfYJaW","","","","","anonymous","EN","5","","","","","","5","","","","","","1","40","","9C38D0965BEC4627ACB6A61A35A98C83","7aa4f723-12d2-4ad9-987b-ef6a1d5f28ab","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:16","0","444","100","276","1","9/11/24 10:16","R_8VbmPKfiP8cnPRD","","","","","anonymous","EN","5","","","","","","5","","","","","","1","45","","8630F1548237477FB560093551C2A4CF","b4ff6ad9-b2d8-4f8d-a24c-4ae541fafcd9","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","674","100","72","1","9/11/24 10:16","R_3AL67srpP1y2PFR","","","","","anonymous","EN","5","","","","","","5","","","","","","1","47","","ED0140E0071A4ACBA4A821244ED622E8","db200801-491a-4282-aeba-97dfc0d69800","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:16","0","169","100","107","1","9/11/24 10:16","R_5dX4seabOVgb9B1","","","","","anonymous","EN","5","","","","","","5","","","","","","2","27","","7A7123CD2E2E4A1282FF9BFE72ADF28C","54faeba5-0c83-486e-9f3c-db0f21947aff","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:16","9/11/24 10:16","0","10","100","33","1","9/11/24 10:16","R_1wHe2prhJmBozD3","","","","","anonymous","EN","","4","","","","","","","","","4","","2","50","No","2B5B0826C92E4277BE48451F65F97DFF","3a3edc0c-4fa8-4815-950e-95b575353ada","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:16","0","196","100","515","1","9/11/24 10:16","R_1CIXldgPtyA8lA5","","","","","anonymous","EN","","5","","","","","","","","","","5","2","36","","7182B1352CCD4962AB9F572DCD3639EB","4e72467a-fe01-40d8-a97b-6f21401bb055","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:16","0","6","100","133","1","9/11/24 10:16","R_3yr6VLScVWlFumO","","","","","anonymous","EN","","4","","","","","","","","","4.99","","2","26","","84AEED1314784DF3981849381E49DFA2","cab00202-5f04-4171-b860-f0989ab27cd5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","792","100","56","1","9/11/24 10:16","R_3q3CNhHbpA9QLGM","","","","","anonymous","EN","","1","","","","","","1","","","","","2","32","","B90852AA45B64AABBC3210A18C6535F1","46275a8b-430f-43cc-b910-f97ff82ebb00","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:16","0","387","100","38","1","9/11/24 10:16","R_33fdzLgw7t4UPMY","","","","","anonymous","EN","","5","","","","","","","","","","9.75","1","37","","B96C07A5C30A4BE98DCDBB5E41AA9AD7","3f3472c4-45a7-4e3c-a123-bbc5a2a312b6","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","252","100","59","1","9/11/24 10:16","R_3C3bgZV7LRInW9L","","","","","anonymous","EN","5","","","","","","7","","","","","","1","26","","40E8D32D363749A897FD28BA972828FA","4eef2e31-f027-44d2-b050-9f7de1bce80d","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","118","100","52","1","9/11/24 10:16","R_6m29yX2CH4T6O34","","","","","anonymous","EN","","5","","","","","","","","","","5","2","30","","2E2143A692AB4D4795863D5AD5474C3A","bee0dc88-d8f5-4fe2-8e82-2260df70c5b8","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","238","100","62","1","9/11/24 10:16","R_76ufxyUAyBvhJLP","","","","","anonymous","EN","1","","0","","","","","","","","","","2","39","","E141A6F4EEB0409AAD6D7931E9E5D6AB","dd43a550-7abf-4707-9338-b8b9565edda2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","776","100","54","1","9/11/24 10:16","R_71AuVBbQTr7W5le","","","","","anonymous","EN","","1","","","","","","0","","","","","2","68","","803A8445472145DBBB9C0F01E53CDF51","e2b408e4-af3d-45bb-b80e-4ffdc3dfe171","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:16","0","259","100","82","1","9/11/24 10:16","R_6VgsiJdL2xAPmxE","","","","","anonymous","EN","","5","","","","","","","","","","8","2","36","","5F6B4F4D7767440B9C731E3CC176F701","9e7243cb-83d4-4ed0-a50e-122152c57099","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:16","0","21","100","24","1","9/11/24 10:16","R_7VqC5yTRum2PMPj","","","","","anonymous","EN","1","","0.01","","","","","","","","","","2","45","","09804C26E1FD4C718AE81F0720A2B530","4bdea3a0-df27-4514-82cf-70b6889accda","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:16","0","581","100","61","1","9/11/24 10:16","R_32mO1UI6uwmGcmQ","","","","","anonymous","EN","","2","","","","","","","2.5","","","","2","44","","78DAFA5B08694CA98819F982A7793FCB","1b41b87a-e916-45da-92ef-ff673a9e4714","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:16","0","423","100","46","1","9/11/24 10:16","R_5uJeBvXJ8N3ijOF","","","","","anonymous","EN","","4","","","","","","","","","4.99","","1","36","","24EF82E364A8421FBEA2AE4A189239E2","2cf80caf-0ef7-4edf-ac85-0cfd6db98fae","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
