study,studylbl,id,trial,cond,position,dv
5,Study 4,44,1,1,1,0
5,Study 4,45,2,0,0,0
5,Study 4,45,4,1,0,1
5,Study 4,45,3,1,0,1
5,Study 4,45,1,1,0,1
5,Study 4,46,2,1,0,1
5,Study 4,46,4,0,0,0
5,Study 4,46,3,0,0,0
5,Study 4,46,1,0,0,1
5,Study 4,47,2,1,1,1
5,Study 4,47,4,0,1,1
5,Study 4,47,3,0,1,0
5,Study 4,47,1,1,1,1
5,Study 4,48,2,0,1,0
5,Study 4,48,4,0,1,0
5,Study 4,48,3,0,1,0
5,Study 4,48,1,1,1,1
5,Study 4,49,2,0,0,0
5,Study 4,49,4,1,0,0
5,Study 4,49,3,1,0,0
5,Study 4,49,1,0,0,1
5,Study 4,50,2,1,0,1
5,Study 4,50,4,1,0,1
5,Study 4,50,3,1,0,1
5,Study 4,50,1,0,0,1
5,Study 4,51,2,1,1,1
5,Study 4,51,4,1,1,0
5,Study 4,51,3,1,1,0
5,Study 4,51,1,0,1,0
5,Study 4,52,2,0,0,1
5,Study 4,52,4,0,0,0
5,Study 4,52,3,0,0,0
5,Study 4,52,1,1,0,0
5,Study 4,53,2,0,0,0
5,Study 4,53,4,1,0,1
5,Study 4,53,3,1,0,1
5,Study 4,53,1,0,0,0
5,Study 4,54,2,0,0,0
5,Study 4,54,4,1,0,1
5,Study 4,54,3,1,0,1
5,Study 4,54,1,1,0,1
5,Study 4,55,2,0,0,1
5,Study 4,55,4,1,0,1
5,Study 4,55,3,1,0,1
5,Study 4,55,1,0,0,1
5,Study 4,56,2,1,0,1
5,Study 4,56,4,0,0,0
5,Study 4,56,3,1,0,1
5,Study 4,56,1,0,0,0
5,Study 4,57,2,1,0,1
5,Study 4,57,4,0,0,1
5,Study 4,57,3,0,0,0
5,Study 4,57,1,1,0,1
5,Study 4,58,2,1,1,1
5,Study 4,58,4,1,1,1
5,Study 4,58,3,1,1,1
5,Study 4,58,1,1,1,1
5,Study 4,59,2,0,1,1
5,Study 4,59,4,1,1,1
5,Study 4,59,3,1,1,1
5,Study 4,59,1,1,1,1
5,Study 4,60,2,1,0,1
5,Study 4,60,4,0,0,0
5,Study 4,60,3,0,0,1
5,Study 4,60,1,0,0,1
5,Study 4,61,2,0,1,1
5,Study 4,61,4,1,1,1
5,Study 4,61,3,0,1,0
5,Study 4,61,1,0,1,1
5,Study 4,62,2,0,1,0
5,Study 4,62,4,1,1,0
5,Study 4,62,3,1,1,0
5,Study 4,62,1,1,1,1
5,Study 4,63,2,1,0,0
5,Study 4,63,4,0,0,1
5,Study 4,63,3,0,0,1
5,Study 4,63,1,0,0,0
5,Study 4,64,2,1,0,0
5,Study 4,64,4,0,0,0
5,Study 4,64,3,1,0,1
5,Study 4,64,1,1,0,1
5,Study 4,65,2,0,1,0
5,Study 4,65,4,0,1,0
5,Study 4,65,3,0,1,0
5,Study 4,65,1,1,1,1
5,Study 4,66,2,1,0,0
5,Study 4,66,4,1,0,1
5,Study 4,66,3,1,0,1
5,Study 4,66,1,0,0,1
5,Study 4,67,2,0,1,1
5,Study 4,67,4,1,1,1
5,Study 4,67,3,1,1,1
5,Study 4,67,1,1,1,1
5,Study 4,68,2,1,0,1
5,Study 4,68,4,1,0,1
5,Study 4,68,3,1,0,1
5,Study 4,68,1,0,0,1
5,Study 4,69,2,0,1,0
5,Study 4,69,4,0,1,0
5,Study 4,69,3,0,1,0
5,Study 4,69,1,1,1,1
5,Study 4,70,2,1,0,1
5,Study 4,70,4,1,0,1
5,Study 4,70,3,0,0,0
5,Study 4,70,1,0,0,0
5,Study 4,71,2,0,1,0
5,Study 4,71,4,0,1,0
5,Study 4,71,3,1,1,1
5,Study 4,71,1,1,1,1
5,Study 4,72,2,0,1,0
5,Study 4,72,4,1,1,1
5,Study 4,72,3,0,1,1
5,Study 4,72,1,0,1,1
5,Study 4,73,2,1,0,0
5,Study 4,73,4,0,0,0
5,Study 4,73,3,1,0,1
5,Study 4,73,1,1,0,1
5,Study 4,74,2,0,1,1
5,Study 4,74,4,1,1,0
5,Study 4,74,3,1,1,0
5,Study 4,74,1,0,1,0
5,Study 4,75,2,1,0,0
5,Study 4,75,4,0,0,0
5,Study 4,75,3,0,0,1
5,Study 4,75,1,1,0,0
5,Study 4,76,2,1,1,1
5,Study 4,76,4,0,1,0
5,Study 4,76,3,0,1,1
5,Study 4,76,1,0,1,1
5,Study 4,77,2,0,0,0
5,Study 4,77,4,1,0,0
5,Study 4,77,3,1,0,1
5,Study 4,77,1,1,0,1
5,Study 4,78,2,0,1,0
5,Study 4,78,4,1,1,1
5,Study 4,78,3,1,1,1
5,Study 4,78,1,1,1,1
5,Study 4,79,2,0,0,1
5,Study 4,79,4,0,0,0
5,Study 4,79,3,0,0,1
5,Study 4,79,1,1,0,0
5,Study 4,80,2,1,0,1
5,Study 4,80,4,0,0,0
5,Study 4,80,3,0,0,1
5,Study 4,80,1,0,0,0
5,Study 4,81,2,0,0,0
5,Study 4,81,4,0,0,0
5,Study 4,81,3,0,0,0
5,Study 4,81,1,1,0,1
5,Study 4,82,2,1,1,0
5,Study 4,82,4,1,1,1
5,Study 4,82,3,1,1,1
5,Study 4,82,1,0,1,0
5,Study 4,83,2,0,1,0
5,Study 4,83,4,1,1,1
5,Study 4,83,3,0,1,0
5,Study 4,83,1,0,1,0
5,Study 4,84,2,1,0,1
5,Study 4,84,4,0,0,1
5,Study 4,84,3,1,0,1
5,Study 4,84,1,1,0,1
5,Study 4,85,2,1,1,1
5,Study 4,85,4,1,1,0
5,Study 4,85,3,0,1,1
5,Study 4,85,1,1,1,0
5,Study 4,86,2,1,1,1
5,Study 4,86,4,0,1,0
5,Study 4,86,3,1,1,1
5,Study 4,86,1,1,1,1
5,Study 4,87,2,1,1,1
5,Study 4,87,4,0,1,0
5,Study 4,87,3,0,1,1
5,Study 4,87,1,0,1,0
5,Study 4,88,2,0,1,0
5,Study 4,88,4,0,1,0
5,Study 4,88,3,1,1,1
5,Study 4,88,1,0,1,1
5,Study 4,89,2,0,0,0
5,Study 4,89,4,1,0,1
5,Study 4,89,3,1,0,1
5,Study 4,89,1,1,0,1
5,Study 4,90,2,1,0,0
5,Study 4,90,4,1,0,1
5,Study 4,90,3,0,0,0
5,Study 4,90,1,1,0,1
5,Study 4,91,2,1,1,0
5,Study 4,91,4,0,1,1
5,Study 4,91,3,1,1,1
5,Study 4,91,1,1,1,0
5,Study 4,92,2,1,0,1
5,Study 4,92,4,0,0,0
5,Study 4,92,3,1,0,1
5,Study 4,92,1,1,0,1
5,Study 4,93,2,0,0,0
5,Study 4,93,4,1,0,1
5,Study 4,93,3,0,0,1
5,Study 4,93,1,1,0,1
5,Study 4,94,2,1,1,1
5,Study 4,94,4,0,1,0
5,Study 4,94,3,1,1,1
5,Study 4,94,1,0,1,1
5,Study 4,95,2,0,1,1
5,Study 4,95,4,1,1,1
5,Study 4,95,3,0,1,1
5,Study 4,95,1,0,1,1
5,Study 4,96,2,0,1,0
5,Study 4,96,4,0,1,0
5,Study 4,96,3,1,1,1
5,Study 4,96,1,1,1,1
5,Study 4,97,2,1,1,1
5,Study 4,97,4,1,1,1
5,Study 4,97,3,0,1,0
5,Study 4,97,1,1,1,1
5,Study 4,98,2,0,0,1
5,Study 4,98,4,0,0,1
5,Study 4,98,3,1,0,1
5,Study 4,98,1,0,0,1
5,Study 4,99,2,0,0,0
5,Study 4,99,4,0,0,1
5,Study 4,99,3,1,0,1
5,Study 4,99,1,1,0,0
5,Study 4,100,2,1,1,0
5,Study 4,100,4,1,1,1
5,Study 4,100,3,0,1,0
5,Study 4,100,1,0,1,0
5,Study 4,101,2,0,1,1
5,Study 4,101,4,1,1,1
5,Study 4,101,3,1,1,1
5,Study 4,101,1,0,1,0
5,Study 4,102,2,0,1,1
5,Study 4,102,4,0,1,0
5,Study 4,102,3,1,1,1
5,Study 4,102,1,0,1,1
5,Study 4,103,2,1,0,1
5,Study 4,103,4,0,0,1
5,Study 4,103,3,0,0,0
5,Study 4,103,1,1,0,1
5,Study 4,104,2,1,0,0
5,Study 4,104,4,1,0,1
5,Study 4,104,3,0,0,1
5,Study 4,104,1,1,0,0
5,Study 4,105,2,0,1,0
5,Study 4,105,4,1,1,1
5,Study 4,105,3,1,1,0
5,Study 4,105,1,1,1,0
5,Study 4,106,2,1,0,1
5,Study 4,106,4,0,0,0
5,Study 4,106,3,0,0,0
5,Study 4,106,1,0,0,1
5,Study 4,107,2,1,0,1
5,Study 4,107,4,1,0,1
5,Study 4,107,3,1,0,0
5,Study 4,107,1,0,0,0
5,Study 4,108,2,0,0,1
5,Study 4,108,4,0,0,0
5,Study 4,108,3,0,0,1
5,Study 4,108,1,1,0,1
5,Study 4,109,2,0,1,1
5,Study 4,109,4,0,1,0
5,Study 4,109,3,0,1,0
5,Study 4,109,1,1,1,1
5,Study 4,110,2,1,0,1
5,Study 4,110,4,0,0,0
5,Study 4,110,3,0,0,1
5,Study 4,110,1,0,0,0
5,Study 4,111,2,1,1,0
5,Study 4,111,4,0,1,0
5,Study 4,111,3,0,1,0
5,Study 4,111,1,0,1,0
5,Study 4,112,2,1,1,1
5,Study 4,112,4,1,1,0
5,Study 4,112,3,1,1,0
5,Study 4,112,1,0,1,1
5,Study 4,113,2,0,1,0
5,Study 4,113,4,0,1,0
5,Study 4,113,3,1,1,1
5,Study 4,113,1,1,1,0
5,Study 4,114,2,1,0,1
5,Study 4,114,4,1,0,1
5,Study 4,114,3,0,0,0
5,Study 4,114,1,0,0,1
5,Study 4,115,2,1,0,1
5,Study 4,115,4,1,0,1
5,Study 4,115,3,1,0,1
5,Study 4,115,1,0,0,0
5,Study 4,116,2,0,1,1
5,Study 4,116,4,0,1,0
5,Study 4,116,3,0,1,1
5,Study 4,116,1,1,1,1
5,Study 4,117,2,1,0,0
5,Study 4,117,4,1,0,1
5,Study 4,117,3,1,0,1
5,Study 4,117,1,0,0,0
5,Study 4,118,2,0,1,0
5,Study 4,118,4,0,1,0
5,Study 4,118,3,0,1,1
5,Study 4,118,1,1,1,1
5,Study 4,119,2,1,1,1
5,Study 4,119,4,1,1,1
5,Study 4,119,3,1,1,1
5,Study 4,119,1,1,1,1
5,Study 4,120,2,1,1,1
5,Study 4,120,4,1,1,1
5,Study 4,120,3,0,1,1
5,Study 4,120,1,1,1,1
5,Study 4,121,2,0,1,0
5,Study 4,121,4,1,1,1
5,Study 4,121,3,1,1,1
5,Study 4,121,1,1,1,0
5,Study 4,122,2,1,0,1
5,Study 4,122,4,0,0,0
5,Study 4,122,3,0,0,1
5,Study 4,122,1,0,0,0
5,Study 4,123,2,0,1,0
5,Study 4,123,4,0,1,1
5,Study 4,123,3,1,1,1
5,Study 4,123,1,0,1,0
5,Study 4,124,2,1,0,0
5,Study 4,124,4,1,0,1
5,Study 4,124,3,0,0,1
5,Study 4,124,1,1,0,1
5,Study 4,125,2,1,1,1
5,Study 4,125,4,1,1,1
5,Study 4,125,3,1,1,1
5,Study 4,125,1,1,1,1
5,Study 4,126,2,1,1,1
5,Study 4,126,4,1,1,0
5,Study 4,126,3,0,1,1
5,Study 4,126,1,0,1,0
5,Study 4,127,2,0,1,0
5,Study 4,127,4,1,1,0
5,Study 4,127,3,0,1,0
5,Study 4,127,1,1,1,0
5,Study 4,128,2,1,0,1
5,Study 4,128,4,1,0,1
5,Study 4,128,3,0,0,1
5,Study 4,128,1,0,0,0
5,Study 4,129,2,1,0,1
5,Study 4,129,4,0,0,1
5,Study 4,129,3,1,0,0
5,Study 4,129,1,0,0,0
5,Study 4,130,2,0,1,0
5,Study 4,130,4,0,1,1
5,Study 4,130,3,1,1,1
5,Study 4,130,1,1,1,0
5,Study 4,131,2,0,0,0
5,Study 4,131,4,0,0,0
5,Study 4,131,3,1,0,1
5,Study 4,131,1,1,0,1
5,Study 4,132,2,1,1,1
5,Study 4,132,4,0,1,0
5,Study 4,132,3,0,1,1
5,Study 4,132,1,0,1,1
5,Study 4,133,2,1,0,0
5,Study 4,133,4,1,0,0
5,Study 4,133,3,0,0,0
5,Study 4,133,1,1,0,1
5,Study 4,134,2,0,1,1
5,Study 4,134,4,0,1,0
5,Study 4,134,3,1,1,1
5,Study 4,134,1,0,1,1
5,Study 4,135,2,0,1,0
5,Study 4,135,4,0,1,1
5,Study 4,135,3,1,1,1
5,Study 4,135,1,0,1,0
5,Study 4,136,2,1,0,1
5,Study 4,136,4,1,0,1
5,Study 4,136,3,0,0,0
5,Study 4,136,1,1,0,1
5,Study 4,137,2,0,0,0
5,Study 4,137,4,1,0,1
5,Study 4,137,3,1,0,0
5,Study 4,137,1,1,0,0
5,Study 4,138,2,1,1,0
5,Study 4,138,4,1,1,0
5,Study 4,138,3,1,1,1
5,Study 4,138,1,0,1,1
5,Study 4,139,2,1,1,1
5,Study 4,139,4,0,1,1
5,Study 4,139,3,0,1,1
5,Study 4,139,1,0,1,1
5,Study 4,140,2,0,0,0
5,Study 4,140,4,1,0,1
5,Study 4,140,3,1,0,1
5,Study 4,140,1,1,0,0
5,Study 4,141,2,0,1,0
5,Study 4,141,4,0,1,1
5,Study 4,141,3,0,1,1
5,Study 4,141,1,1,1,1
5,Study 4,142,2,1,1,1
5,Study 4,142,4,1,1,1
5,Study 4,142,3,0,1,1
5,Study 4,142,1,0,1,1
5,Study 4,143,2,0,0,1
5,Study 4,143,4,0,0,0
5,Study 4,143,3,1,0,0
5,Study 4,143,1,1,0,1
5,Study 4,144,2,0,0,0
5,Study 4,144,4,1,0,0
5,Study 4,144,3,0,0,1
5,Study 4,144,1,1,0,0
5,Study 4,145,2,1,0,1
5,Study 4,145,4,0,0,0
5,Study 4,145,3,1,0,0
5,Study 4,145,1,1,0,0
5,Study 4,146,2,1,0,0
5,Study 4,146,4,0,0,1
5,Study 4,146,3,0,0,1
5,Study 4,146,1,0,0,1
5,Study 4,147,2,1,0,0
5,Study 4,147,4,1,0,0
5,Study 4,147,3,0,0,0
5,Study 4,147,1,1,0,1
5,Study 4,148,2,0,0,0
5,Study 4,148,4,0,0,0
5,Study 4,148,3,1,0,0
5,Study 4,148,1,0,0,0
5,Study 4,149,2,0,1,0
5,Study 4,149,4,0,1,0
5,Study 4,149,3,1,1,0
5,Study 4,149,1,0,1,1
5,Study 4,150,2,1,1,1
5,Study 4,150,4,1,1,1
5,Study 4,150,3,0,1,0
5,Study 4,150,1,1,1,1
5,Study 4,151,2,1,1,1
5,Study 4,151,4,1,1,1
5,Study 4,151,3,0,1,0
5,Study 4,151,1,1,1,1
5,Study 4,152,2,0,1,0
5,Study 4,152,4,0,1,0
5,Study 4,152,3,0,1,1
5,Study 4,152,1,1,1,1
5,Study 4,153,2,0,0,0
5,Study 4,153,4,0,0,1
5,Study 4,153,3,1,0,1
5,Study 4,153,1,0,0,1
5,Study 4,154,2,0,1,0
5,Study 4,154,4,0,1,0
5,Study 4,154,3,1,1,1
5,Study 4,154,1,1,1,1
5,Study 4,155,2,1,0,1
5,Study 4,155,4,1,0,1
5,Study 4,155,3,0,0,0
5,Study 4,155,1,0,0,0
5,Study 4,156,2,1,0,1
5,Study 4,156,4,0,0,0
5,Study 4,156,3,1,0,1
5,Study 4,156,1,1,0,1
5,Study 4,157,2,0,1,1
5,Study 4,157,4,1,1,1
5,Study 4,157,3,0,1,0
5,Study 4,157,1,0,1,0
5,Study 4,158,2,0,1,0
5,Study 4,158,4,1,1,1
5,Study 4,158,3,1,1,1
5,Study 4,158,1,0,1,0
5,Study 4,159,2,0,0,1
5,Study 4,159,4,0,0,0
5,Study 4,159,3,1,0,1
5,Study 4,159,1,0,0,0
5,Study 4,160,2,0,0,0
5,Study 4,160,4,0,0,0
5,Study 4,160,3,1,0,0
5,Study 4,160,1,1,0,1
5,Study 4,161,2,1,1,1
5,Study 4,161,4,1,1,1
5,Study 4,161,3,0,1,0
5,Study 4,161,1,0,1,1
5,Study 4,162,2,1,0,1
5,Study 4,162,4,0,0,0
5,Study 4,162,3,0,0,0
5,Study 4,162,1,1,0,1
5,Study 4,163,2,0,0,0
5,Study 4,163,4,0,0,0
5,Study 4,163,3,1,0,0
5,Study 4,163,1,1,0,0
5,Study 4,164,2,1,1,0
5,Study 4,164,4,1,1,0
5,Study 4,164,3,0,1,0
5,Study 4,164,1,0,1,0
5,Study 4,165,2,0,1,0
5,Study 4,165,4,1,1,1
5,Study 4,165,3,1,1,1
5,Study 4,165,1,0,1,0
5,Study 4,166,2,0,0,0
5,Study 4,166,4,0,0,0
5,Study 4,166,3,0,0,0
5,Study 4,166,1,1,0,1
5,Study 4,167,2,0,1,1
5,Study 4,167,4,1,1,1
5,Study 4,167,3,0,1,1
5,Study 4,167,1,1,1,0
5,Study 4,168,2,1,0,0
5,Study 4,168,4,0,0,1
5,Study 4,168,3,1,0,0
5,Study 4,168,1,0,0,1
5,Study 4,169,2,0,0,0
5,Study 4,169,4,0,0,0
5,Study 4,169,3,0,0,0
5,Study 4,169,1,0,0,0
5,Study 4,170,2,0,1,1
5,Study 4,170,4,0,1,0
5,Study 4,170,3,0,1,0
5,Study 4,170,1,0,1,1
5,Study 4,171,2,0,1,0
5,Study 4,171,4,1,1,1
5,Study 4,171,3,1,1,0
5,Study 4,171,1,1,1,0
5,Study 4,172,2,1,0,1
5,Study 4,172,4,0,0,0
5,Study 4,172,3,0,0,1
5,Study 4,172,1,0,0,1
5,Study 4,173,2,1,0,1
5,Study 4,173,4,1,0,1
5,Study 4,173,3,1,0,1
5,Study 4,173,1,1,0,1
5,Study 4,174,2,0,0,1
5,Study 4,174,4,0,0,1
5,Study 4,174,3,1,0,0
5,Study 4,174,1,1,0,1
5,Study 4,175,2,1,1,1
5,Study 4,175,4,1,1,1
5,Study 4,175,3,1,1,1
5,Study 4,175,1,1,1,0
5,Study 4,176,2,1,0,1
5,Study 4,176,4,1,0,1
5,Study 4,176,3,1,0,1
5,Study 4,176,1,1,0,1
5,Study 4,177,2,0,1,0
5,Study 4,177,4,0,1,0
5,Study 4,177,3,0,1,0
5,Study 4,177,1,0,1,1
5,Study 4,178,2,1,1,0
5,Study 4,178,4,1,1,0
5,Study 4,178,3,0,1,1
5,Study 4,178,1,0,1,1
5,Study 4,179,2,1,0,1
5,Study 4,179,4,1,0,1
5,Study 4,179,3,0,0,0
5,Study 4,179,1,1,0,1
5,Study 4,180,2,0,0,1
5,Study 4,180,4,1,0,1
5,Study 4,180,3,1,0,0
5,Study 4,180,1,1,0,1
5,Study 4,181,2,0,1,1
5,Study 4,181,4,0,1,1
5,Study 4,181,3,0,1,0
5,Study 4,181,1,0,1,0
5,Study 4,182,2,0,0,0
5,Study 4,182,4,0,0,0
5,Study 4,182,3,1,0,1
5,Study 4,182,1,1,0,1
5,Study 4,183,2,0,1,1
5,Study 4,183,4,0,1,0
5,Study 4,183,3,1,1,1
5,Study 4,183,1,0,1,1
5,Study 4,184,2,1,1,1
5,Study 4,184,4,0,1,0
5,Study 4,184,3,0,1,0
5,Study 4,184,1,0,1,1
5,Study 4,185,2,1,0,0
5,Study 4,185,4,0,0,0
5,Study 4,185,3,1,0,1
5,Study 4,185,1,1,0,0
5,Study 4,186,2,1,0,0
5,Study 4,186,4,0,0,1
5,Study 4,186,3,0,0,1
5,Study 4,186,1,1,0,1
5,Study 4,187,2,0,0,0
5,Study 4,187,4,0,0,0
5,Study 4,187,3,0,0,1
5,Study 4,187,1,1,0,1
5,Study 4,188,2,0,0,1
5,Study 4,188,4,1,0,0
5,Study 4,188,3,0,0,1
5,Study 4,188,1,1,0,1
5,Study 4,189,2,1,1,0
5,Study 4,189,4,0,1,1
5,Study 4,189,3,1,1,0
5,Study 4,189,1,1,1,0
5,Study 4,190,2,0,1,0
5,Study 4,190,4,1,1,1
5,Study 4,190,3,1,1,1
5,Study 4,190,1,0,1,0
5,Study 4,191,2,0,1,1
5,Study 4,191,4,0,1,0
5,Study 4,191,3,0,1,0
5,Study 4,191,1,0,1,1
5,Study 4,192,2,1,0,0
5,Study 4,192,4,1,0,1
5,Study 4,192,3,1,0,1
5,Study 4,192,1,1,0,0
5,Study 4,193,2,1,0,1
5,Study 4,193,4,1,0,1
5,Study 4,193,3,1,0,1
5,Study 4,193,1,1,0,1
5,Study 4,194,2,0,0,0
5,Study 4,194,4,1,0,1
5,Study 4,194,3,0,0,1
5,Study 4,194,1,0,0,0
5,Study 4,195,2,1,1,1
5,Study 4,195,4,1,1,1
5,Study 4,195,3,1,1,1
5,Study 4,195,1,0,1,0
5,Study 4,196,2,1,1,1
5,Study 4,196,4,1,1,1
5,Study 4,196,3,1,1,1
5,Study 4,196,1,0,1,0
5,Study 4,197,2,1,0,0
5,Study 4,197,4,0,0,0
5,Study 4,197,3,0,0,0
5,Study 4,197,1,0,0,1
5,Study 4,198,2,0,1,0
5,Study 4,198,4,1,1,1
5,Study 4,198,3,0,1,0
5,Study 4,198,1,0,1,1
5,Study 4,199,2,0,1,1
5,Study 4,199,4,0,1,1
5,Study 4,199,3,1,1,1
5,Study 4,199,1,0,1,0
5,Study 4,200,2,1,0,1
5,Study 4,200,4,1,0,1
5,Study 4,200,3,0,0,0
5,Study 4,200,1,1,0,1
5,Study 4,201,2,0,0,0
5,Study 4,201,4,0,0,0
5,Study 4,201,3,0,0,0
5,Study 4,201,1,1,0,1
5,Study 4,202,2,0,1,0
5,Study 4,202,4,1,1,1
5,Study 4,202,3,1,1,1
5,Study 4,202,1,1,1,0
5,Study 4,203,2,1,0,0
5,Study 4,203,4,0,0,0
5,Study 4,203,3,0,0,1
5,Study 4,203,1,0,0,1
5,Study 4,204,2,1,1,1
5,Study 4,204,4,0,1,0
5,Study 4,204,3,0,1,1
5,Study 4,204,1,1,1,1
5,Study 4,205,2,1,0,1
5,Study 4,205,4,0,0,0
5,Study 4,205,3,1,0,1
5,Study 4,205,1,1,0,1
5,Study 4,206,2,0,1,0
5,Study 4,206,4,1,1,1
5,Study 4,206,3,0,1,0
5,Study 4,206,1,0,1,0
5,Study 4,207,2,1,1,1
5,Study 4,207,4,1,1,1
5,Study 4,207,3,0,1,0
5,Study 4,207,1,0,1,1
5,Study 4,208,2,0,1,1
5,Study 4,208,4,1,1,0
5,Study 4,208,3,0,1,1
5,Study 4,208,1,1,1,1
5,Study 4,209,2,0,0,0
5,Study 4,209,4,1,0,0
5,Study 4,209,3,0,0,1
5,Study 4,209,1,0,0,1
5,Study 4,210,2,1,0,0
5,Study 4,210,4,0,0,0
5,Study 4,210,3,1,0,1
5,Study 4,210,1,0,0,1
5,Study 4,211,2,1,1,1
5,Study 4,211,4,0,1,0
5,Study 4,211,3,1,1,1
5,Study 4,211,1,0,1,0
5,Study 4,212,2,0,1,0
5,Study 4,212,4,0,1,0
5,Study 4,212,3,0,1,1
5,Study 4,212,1,1,1,1
5,Study 4,213,2,0,0,0
5,Study 4,213,4,1,0,0
5,Study 4,213,3,1,0,1
5,Study 4,213,1,0,0,1
5,Study 4,214,2,1,1,1
5,Study 4,214,4,0,1,0
5,Study 4,214,3,0,1,1
5,Study 4,214,1,1,1,1
5,Study 4,215,2,1,1,1
5,Study 4,215,4,0,1,0
5,Study 4,215,3,0,1,0
5,Study 4,215,1,1,1,1
5,Study 4,216,2,1,1,0
5,Study 4,216,4,0,1,0
5,Study 4,216,3,0,1,0
5,Study 4,216,1,0,1,0
5,Study 4,217,2,1,1,1
5,Study 4,217,4,1,1,1
5,Study 4,217,3,0,1,0
5,Study 4,217,1,0,1,0
5,Study 4,218,2,0,0,0
5,Study 4,218,4,1,0,1
5,Study 4,218,3,1,0,1
5,Study 4,218,1,1,0,1
5,Study 4,219,2,0,0,0
5,Study 4,219,4,0,0,0
5,Study 4,219,3,1,0,1
5,Study 4,219,1,1,0,1
5,Study 4,220,2,0,0,0
5,Study 4,220,4,1,0,0
5,Study 4,220,3,0,0,1
5,Study 4,220,1,0,0,1
5,Study 4,221,2,1,1,0
5,Study 4,221,4,0,1,1
5,Study 4,221,3,1,1,1
5,Study 4,221,1,1,1,1
5,Study 4,222,2,0,0,1
5,Study 4,222,4,1,0,1
5,Study 4,222,3,1,0,0
5,Study 4,222,1,0,0,1
5,Study 4,223,2,0,1,0
5,Study 4,223,4,0,1,1
5,Study 4,223,3,0,1,1
5,Study 4,223,1,0,1,0
5,Study 4,224,2,1,1,0
5,Study 4,224,4,1,1,1
5,Study 4,224,3,1,1,1
5,Study 4,224,1,0,1,0
5,Study 4,225,2,1,0,1
5,Study 4,225,4,1,0,1
5,Study 4,225,3,1,0,1
5,Study 4,225,1,1,0,1
5,Study 4,226,2,0,0,0
5,Study 4,226,4,0,0,0
5,Study 4,226,3,0,0,1
5,Study 4,226,1,1,0,0
5,Study 4,227,2,0,0,0
5,Study 4,227,4,0,0,0
5,Study 4,227,3,0,0,0
5,Study 4,227,1,1,0,0
5,Study 4,228,2,1,0,1
5,Study 4,228,4,1,0,1
5,Study 4,228,3,1,0,1
5,Study 4,228,1,0,0,1
5,Study 4,229,2,0,0,1
5,Study 4,229,4,0,0,0
5,Study 4,229,3,1,0,1
5,Study 4,229,1,1,0,0
5,Study 4,230,2,0,1,0
5,Study 4,230,4,0,1,0
5,Study 4,230,3,0,1,1
5,Study 4,230,1,1,1,1
5,Study 4,231,2,0,0,1
5,Study 4,231,4,0,0,1
5,Study 4,231,3,1,0,1
5,Study 4,231,1,0,0,0
5,Study 4,232,2,1,1,0
5,Study 4,232,4,1,1,1
5,Study 4,232,3,0,1,0
5,Study 4,232,1,1,1,1
5,Study 4,233,2,1,1,1
5,Study 4,233,4,1,1,1
5,Study 4,233,3,1,1,1
5,Study 4,233,1,0,1,0
5,Study 4,234,2,0,1,0
5,Study 4,234,4,1,1,1
5,Study 4,234,3,0,1,1
5,Study 4,234,1,0,1,1
5,Study 4,235,2,1,0,1
5,Study 4,235,4,0,0,1
5,Study 4,235,3,1,0,1
5,Study 4,235,1,1,0,1
5,Study 4,236,2,0,1,1
5,Study 4,236,4,1,1,1
5,Study 4,236,3,0,1,1
5,Study 4,236,1,0,1,1
5,Study 4,237,2,1,1,1
5,Study 4,237,4,1,1,1
5,Study 4,237,3,0,1,1
5,Study 4,237,1,0,1,1
5,Study 4,238,2,0,1,0
5,Study 4,238,4,0,1,0
5,Study 4,238,3,0,1,0
5,Study 4,238,1,1,1,1
5,Study 4,239,2,0,1,1
5,Study 4,239,4,0,1,1
5,Study 4,239,3,0,1,1
5,Study 4,239,1,1,1,0
5,Study 4,240,2,1,0,1
5,Study 4,240,4,1,0,1
5,Study 4,240,3,1,0,1
5,Study 4,240,1,0,0,1
5,Study 4,241,2,1,0,0
5,Study 4,241,4,0,0,0
5,Study 4,241,3,1,0,0
5,Study 4,241,1,1,0,1
5,Study 4,242,2,0,1,0
5,Study 4,242,4,1,1,1
5,Study 4,242,3,0,1,1
5,Study 4,242,1,0,1,1
5,Study 4,243,2,1,1,1
5,Study 4,243,4,1,1,1
5,Study 4,243,3,0,1,1
5,Study 4,243,1,1,1,1
5,Study 4,244,2,0,0,0
5,Study 4,244,4,0,0,1
5,Study 4,244,3,1,0,1
5,Study 4,244,1,0,0,0
5,Study 4,245,2,1,0,1
5,Study 4,245,4,1,0,1
5,Study 4,245,3,1,0,1
5,Study 4,245,1,1,0,1
5,Study 4,246,2,0,1,0
5,Study 4,246,4,1,1,1
5,Study 4,246,3,1,1,1
5,Study 4,246,1,0,1,1
5,Study 4,247,2,0,1,1
5,Study 4,247,4,0,1,0
5,Study 4,247,3,0,1,1
5,Study 4,247,1,0,1,1
5,Study 4,248,2,0,1,1
5,Study 4,248,4,0,1,0
5,Study 4,248,3,1,1,1
5,Study 4,248,1,0,1,0
5,Study 4,249,2,0,0,1
5,Study 4,249,4,0,0,1
5,Study 4,249,3,1,0,1
5,Study 4,249,1,0,0,0
5,Study 4,250,2,0,0,0
